"","dBa","neighborhood"
"232",55.429769050431,"Edgewater"
"233",54.7639174643159,"Edgewater"
"234",52.228668613554,"Edgewater"
"235",50.4722461824035,"Edgewater"
"236",52.6581238772247,"Edgewater"
"237",50.9493572012769,"Edgewater"
"238",52.3987964617392,"Edgewater"
"239",51.8782978775334,"Edgewater"
"240",54.7991575470823,"Edgewater"
"241",62.6556914929523,"Edgewater"
"242",61.0251963922737,"Edgewater"
"243",62.2761006152296,"Edgewater"
"244",63.0047119767774,"Edgewater"
"245",65.8906839659859,"Edgewater"
"246",66.2350694294819,"Edgewater"
"247",63.6549479094871,"Edgewater"
"248",66.786149683533,"Edgewater"
"249",57.1087317250331,"Edgewater"
"250",59.3204970922375,"Edgewater"
"251",63.6021917407754,"Edgewater"
"252",63.5066344539173,"Edgewater"
"253",62.6488053986487,"Edgewater"
"254",61.8935698406787,"Edgewater"
"255",64.3054580489793,"Edgewater"
"256",59.4813663557613,"Edgewater"
"257",64.4296008253842,"Edgewater"
"258",66.7487154585053,"Edgewater"
"259",71.1043487455677,"Edgewater"
"260",70.2124573553248,"Edgewater"
"261",63.7993548977817,"Edgewater"
"262",64.0082231823981,"Edgewater"
"263",62.1557195352224,"Edgewater"
"264",60.941267876019,"Edgewater"
"265",68.4752756738756,"Edgewater"
"266",70.6831642677907,"Edgewater"
"267",59.438412702866,"Edgewater"
"268",61.6925850451466,"Edgewater"
"269",65.4960345393832,"Edgewater"
"270",63.2439969349819,"Edgewater"
"271",64.7074455149724,"Edgewater"
"272",60.5364209371796,"Edgewater"
"273",62.4287784744788,"Edgewater"
"274",68.1972119396443,"Edgewater"
"275",63.4432432302453,"Edgewater"
"276",64.7039916753928,"Edgewater"
"277",61.7265474941521,"Edgewater"
"278",58.8189998085509,"Edgewater"
"279",65.9810157304167,"Edgewater"
"280",65.1469834236655,"Edgewater"
"281",67.8836897451692,"Edgewater"
"282",67.259213682377,"Edgewater"
"283",63.0801838101606,"Edgewater"
"284",63.6682456448597,"Edgewater"
"285",61.1796994305881,"Edgewater"
"286",68.7057357688215,"Edgewater"
"287",68.8222067786239,"Edgewater"
"288",64.3095363593728,"Edgewater"
"289",63.3391071237804,"Edgewater"
"290",63.9964881312194,"Edgewater"
"291",62.7141974770021,"Edgewater"
"292",62.574764886412,"Edgewater"
"293",64.8636844468593,"Edgewater"
"294",67.4762761385903,"Edgewater"
"295",66.4904744927562,"Edgewater"
"296",60.7375549791978,"Edgewater"
"297",66.0442978375998,"Edgewater"
"298",69.0018314510256,"Edgewater"
"299",65.1434107133256,"Edgewater"
"300",62.6414220250731,"Edgewater"
"301",64.8757285470898,"Edgewater"
"302",66.8192484974086,"Edgewater"
"303",64.4434806882741,"Edgewater"
"304",67.5266418752096,"Edgewater"
"305",61.1078740983934,"Edgewater"
"306",61.436820108697,"Edgewater"
"307",69.062657318542,"Edgewater"
"308",62.1808109681451,"Edgewater"
"309",61.1575700809538,"Edgewater"
"310",61.8008789784063,"Edgewater"
"311",66.2830125579233,"Edgewater"
"312",68.1875990585715,"Edgewater"
"313",69.2686754465747,"Edgewater"
"314",68.1083682287191,"Edgewater"
"315",64.7340001957567,"Edgewater"
"316",62.6924644711571,"Edgewater"
"317",62.3975291367784,"Edgewater"
"318",65.5151480078172,"Edgewater"
"319",66.2495805903398,"Edgewater"
"320",66.212465587709,"Edgewater"
